,object_index,x,y,barycenter_ra,barycenter_dec,aperture_flux,aperture_flux_error,time,flux_radius,gaussian_fwhm,background,threshold,flux_max,isoarea_image,prof_rms_major_axis,prof_rms_minor_axis,pos_angle,flags
68,69,782.8113,619.7808,354.6413562,42.6832372,14842.88,102.4109,1.4503333333333333,1.431,3.93,50.74828,24.08927,1699.953,40.0,1.417,0.889,-31.03,0
69,70,786.3989,618.0565,354.6412899,42.6831809,15027.77,101.9305,1.4566666666666668,1.424,4.15,50.75454,23.97629,1922.751,43.0,1.407,0.868,-21.59,0
158,159,318.0027,178.2321,354.641229,42.6831708,14734.71,104.0563,0.14566666666666664,1.415,2.75,58.71784,24.46766,1813.644,45.0,1.349,1.048,-45.44,0
70,71,789.8502,616.0328,354.641314,42.6831918,14907.75,102.3114,1.4629999999999999,1.352,3.51,51.10137,24.05312,1921.97,38.0,1.303,0.86,-31.73,0
67,68,793.3801,614.2766,354.6412898,42.6831581,14729.99,101.9621,1.4693333333333332,1.192,2.57,50.69416,23.98797,2163.918,36.0,1.16,0.865,-28.1,0
78,79,796.7855,612.1626,354.6413017,42.6831599,14778.63,102.5315,1.4756666666666667,1.254,2.87,51.21343,24.1006,2242.535,37.0,1.236,0.866,-20.35,0
73,74,800.4644,610.2501,354.6413076,42.6831489,14842.84,102.4124,1.482,1.253,2.73,51.10611,24.0726,2157.368,36.0,1.235,0.849,-35.35,0
69,70,803.5242,608.2029,354.6412861,42.6831611,14963.61,102.2733,1.4883333333333333,1.207,2.5,50.76453,24.05691,2235.225,40.0,1.222,0.866,-21.28,0
74,75,807.3687,606.5455,354.6412933,42.683171,14942.04,102.1368,1.4946666666666666,1.203,2.48,51.05872,24.01631,2312.169,37.0,1.195,0.865,-21.2,0
76,77,810.5993,604.7054,354.6412924,42.6831486,14974.67,101.7412,1.501,1.171,2.48,50.88713,23.94023,2463.917,40.0,1.179,0.873,-15.0,0
78,79,814.5344,603.0336,354.6413009,42.6831766,14957.13,102.4965,1.5073333333333332,1.296,2.73,50.92821,24.10942,2181.777,36.0,1.277,0.829,-24.38,0
82,83,818.0304,600.9657,354.6413222,42.6831796,14958.0,101.9967,1.5136666666666665,1.254,2.63,50.86806,23.97065,2395.482,39.0,1.265,0.835,-22.46,0
72,73,821.6901,598.9099,354.6412634,42.6831372,14967.8,102.6306,1.52,1.373,3.58,51.04229,24.09832,1989.131,42.0,1.322,0.928,-30.02,0
165,166,315.71,181.0872,354.6412053,42.6831934,14775.32,104.0027,0.15199999999999997,1.327,2.68,59.02969,24.4162,2055.558,44.0,1.297,1.004,-41.87,0
78,79,825.1431,597.47,354.6412153,42.6832514,15964.42,102.0368,1.5263333333333333,1.263,7.01,51.47789,23.97159,2570.93,32.0,1.414,0.973,27.55,0
73,74,828.3719,595.4713,354.6412723,42.683152,14629.06,102.3879,1.5326666666666666,1.24,2.99,51.1967,24.07534,1891.445,35.0,1.222,0.843,-19.17,0
74,75,831.8379,593.9598,354.6413187,42.6831541,14741.96,102.3018,1.539,1.243,2.3,51.308,24.03386,2530.177,35.0,1.197,0.82,-25.98,0
64,65,835.7799,592.0074,354.6414725,42.6833556,14737.26,101.8564,1.5453333333333332,1.606,5.27,51.04665,23.95461,1665.711,43.0,1.729,0.817,-18.99,0
72,73,736.8066,646.4685,354.6412533,42.6831369,12385.61,102.5625,1.5516666666666667,1.131,2.3,51.31791,24.12068,1913.979,34.0,1.105,0.89,-20.94,0
71,72,739.6578,645.1511,354.6413002,42.6831648,14930.04,102.2809,1.5579999999999998,1.263,2.82,50.96033,24.05018,2109.197,40.0,1.241,0.898,-36.66,0
70,71,742.8811,643.0583,354.6413117,42.683169,14915.38,102.4353,1.5643333333333331,1.208,2.29,51.13274,24.05671,2612.725,38.0,1.173,0.869,-22.58,0
70,71,745.856,641.3592,354.641274,42.6831535,14687.73,102.3289,1.5706666666666667,1.193,2.5,50.69033,24.06147,2269.934,37.0,1.17,0.865,-27.0,0
72,73,748.9964,639.5355,354.6412695,42.6831296,15099.23,102.3331,1.577,1.184,3.03,50.85209,24.06672,2138.183,40.0,1.189,0.861,-14.01,0
73,74,752.2503,637.7608,354.6413072,42.6831804,14878.16,102.4751,1.5833333333333333,1.26,2.82,50.35093,24.08732,2213.873,37.0,1.232,0.86,-36.42,0
160,161,313.5108,183.7538,354.6412477,42.6831887,14502.53,103.9407,0.15833333333333333,1.348,2.6,58.45436,24.42319,1910.426,45.0,1.28,1.038,-59.74,0
71,72,755.4296,636.0492,354.6412934,42.6831752,14842.96,102.2084,1.5896666666666666,1.231,2.41,50.26484,24.03314,2406.001,40.0,1.237,0.867,-21.4,0
65,66,758.8771,634.1786,354.641301,42.6831676,15027.35,102.118,1.5959999999999999,1.396,3.39,50.60233,24.02038,1780.254,43.0,1.368,0.945,-26.26,0
74,75,762.0366,632.6287,354.6413103,42.6831762,14908.26,102.3893,1.6023333333333334,1.262,2.8,50.65536,24.06291,2175.821,40.0,1.277,0.867,-19.36,0
67,68,765.3265,630.3596,354.6412956,42.6831657,15029.96,102.103,1.6086666666666665,1.298,2.66,50.63086,24.00835,1920.696,46.0,1.284,0.987,-31.28,0
74,75,768.8133,629.144,354.6412774,42.6831498,15027.66,102.3799,1.615,1.235,2.61,51.18446,24.0692,2353.333,39.0,1.201,0.872,-20.4,0
72,73,772.5077,626.9001,354.6412808,42.6831472,14792.25,101.7748,1.6213333333333333,1.193,2.36,50.83678,23.91426,2363.633,36.0,1.171,0.847,-19.53,0
66,67,775.8062,625.3196,354.6412878,42.6831678,14776.06,102.1554,1.6276666666666666,1.294,2.97,51.23514,24.04621,1975.528,39.0,1.282,0.866,-23.4,0
69,70,779.4561,623.5323,354.6413294,42.6832011,14739.28,102.2357,1.634,1.277,2.93,50.68392,24.01833,2100.007,41.0,1.298,0.868,-23.02,0
72,73,782.9938,621.9711,354.6413086,42.683163,14920.87,102.097,1.6403333333333332,1.259,2.53,50.69556,24.01118,2529.334,35.0,1.208,0.812,-23.33,0
77,78,786.763,620.0679,354.6413328,42.6831565,15101.09,102.0686,1.6466666666666667,1.327,2.92,50.16481,24.00027,2088.685,41.0,1.282,0.887,-21.73,0
147,148,311.1967,186.468,354.6412377,42.6832004,14697.46,103.7978,0.16466666666666666,1.53,2.92,58.73674,24.41119,1430.623,47.0,1.358,1.193,-51.03,0
64,65,790.275,618.2279,354.6414705,42.6832805,15011.1,102.2232,1.653,1.447,4.06,50.07427,24.04938,1696.329,44.0,1.422,0.921,-39.06,0
67,68,794.0193,616.4521,354.6412875,42.6831416,14990.98,102.2044,1.659333333333333,1.33,2.67,50.3707,24.01945,1703.153,43.0,1.221,1.032,-38.64,0
72,73,797.1628,614.9161,354.641345,42.683207,15109.63,102.0469,1.6656666666666666,1.329,3.37,50.30915,23.99092,1997.222,39.0,1.292,0.882,-28.09,0
71,72,800.9543,613.2469,354.6413327,42.6831866,14691.72,102.4338,1.672,1.329,3.28,49.7743,24.09467,1813.805,39.0,1.346,0.844,-16.1,0
70,71,804.7529,611.2573,354.6412879,42.6831486,15061.12,102.1502,1.6783333333333332,1.289,2.86,50.48992,24.01521,2024.976,39.0,1.267,0.88,-24.08,0
73,74,808.7789,609.6894,354.6412863,42.6831548,14715.38,101.8421,1.6846666666666665,1.191,2.44,50.76938,23.9555,2187.026,40.0,1.195,0.876,-20.11,0
70,71,812.5926,607.6173,354.6413636,42.683148,14903.95,102.0874,1.6909999999999998,1.385,2.88,50.55158,24.01743,1842.161,43.0,1.349,0.919,-24.22,0
71,72,816.1622,605.9532,354.6412864,42.6831589,14782.86,102.3403,1.6973333333333334,1.296,2.72,50.6476,24.0514,2053.161,36.0,1.244,0.876,-23.07,0
70,71,820.1028,603.8627,354.6413114,42.6831888,14861.41,102.4196,1.7036666666666667,1.316,2.93,50.40657,24.05728,2213.371,38.0,1.283,0.851,-31.26,0
74,75,823.9087,602.019,354.6413716,42.6831897,14932.98,102.2214,1.71,1.335,3.31,50.50886,24.05748,2055.283,37.0,1.342,0.827,-26.03,0
143,144,309.4062,188.6387,354.6411394,42.6831928,14552.96,103.8397,0.17099999999999999,1.57,3.03,58.46095,24.42105,1463.093,51.0,1.521,1.129,-72.04,0
72,73,827.4196,599.897,354.6413199,42.683163,14903.43,102.2035,1.7163333333333333,1.299,2.78,50.30063,24.04902,2203.914,38.0,1.263,0.843,-21.4,0
72,73,831.2645,598.224,354.6412138,42.6830446,14663.28,101.9638,1.7226666666666666,1.431,3.5,50.506,23.97986,2277.964,41.0,1.413,0.877,-27.96,0
74,75,835.09,596.1978,354.6412362,42.6831405,14841.84,101.6778,1.7289999999999999,1.243,2.22,50.37963,23.92532,2474.66,36.0,1.17,0.877,-28.86,0
74,75,838.5649,594.9304,354.6413303,42.6831698,14718.24,102.1299,1.7353333333333334,1.294,2.54,50.91402,24.01894,2157.804,36.0,1.312,0.837,-19.06,0
73,74,842.678,592.8701,354.6412865,42.6831632,15038.91,102.1199,1.7416666666666667,1.297,2.62,50.68198,23.98266,2080.885,39.0,1.251,0.882,-8.24,0
69,70,845.9278,591.1566,354.6413322,42.683192,14664.25,102.2691,1.748,1.35,2.91,50.44423,24.05167,1988.56,41.0,1.381,0.891,-22.39,0
75,76,850.2296,589.5593,354.6412737,42.6831498,14753.62,102.1547,1.754333333333333,1.203,2.52,50.6987,23.99929,2196.638,37.0,1.192,0.849,-18.31,0
79,80,853.6942,587.89,354.6412376,42.6831062,15051.37,102.2494,1.7606666666666664,1.241,2.39,50.23182,24.00881,2373.917,38.0,1.153,0.914,-25.59,0
77,78,856.8367,586.3233,354.6413077,42.6831708,14909.78,101.9407,1.7670000000000001,1.293,2.9,50.31721,23.97867,1882.341,41.0,1.28,0.898,-15.63,0
70,71,860.6978,584.5391,354.6413359,42.6832077,14928.43,102.4244,1.7733333333333334,1.413,3.41,50.52946,24.06266,1830.927,42.0,1.394,0.904,-33.96,0
167,168,307.5229,191.3055,354.6412228,42.6832082,14711.33,104.3522,0.17733333333333332,1.31,2.3,57.74099,24.5069,1932.154,43.0,1.209,1.079,-32.81,0
79,80,864.7515,582.6601,354.64128,42.683148,14858.53,102.144,1.7796666666666665,1.231,2.67,50.41589,24.01799,2012.937,41.0,1.223,0.895,-16.04,0
78,79,868.2742,580.7789,354.6412487,42.6831181,14824.92,102.0268,1.7859999999999998,1.261,2.69,50.52053,23.99469,2000.962,40.0,1.253,0.904,-28.33,0
76,77,872.0046,579.3771,354.6412519,42.6831393,14876.92,102.1036,1.7923333333333331,1.372,3.46,50.21195,24.0085,1895.7,41.0,1.381,0.873,-18.25,0
79,80,875.6886,577.7081,354.6413141,42.6831144,14737.5,102.1242,1.7986666666666666,1.298,3.32,49.93712,23.97943,1831.674,37.0,1.298,0.846,-19.08,0
73,74,879.3353,576.212,354.641364,42.6831761,14819.07,102.3611,1.805,1.372,3.41,50.28254,24.06906,1891.119,41.0,1.389,0.877,-21.77,0
79,80,883.4679,574.4095,354.6413272,42.6831279,14854.38,102.5469,1.8113333333333332,1.252,3.3,50.11624,24.11701,2111.806,36.0,1.247,0.848,-21.62,0
81,82,886.8704,572.9828,354.6414038,42.683177,14932.07,101.9991,1.8176666666666665,1.343,3.04,50.24329,23.99667,1994.366,41.0,1.327,0.88,-23.09,0
80,81,890.6836,571.1172,354.6413399,42.6831221,14786.94,102.6743,1.8239999999999998,1.312,2.8,50.22538,24.10008,1993.263,37.0,1.241,0.884,-28.26,0
75,76,894.3131,569.4748,354.6413776,42.6831751,14713.58,102.2278,1.8303333333333334,1.334,3.15,50.29385,23.99952,1883.366,37.0,1.312,0.88,-25.63,0
78,79,898.1006,567.4139,354.6414102,42.6832132,15017.59,102.0837,1.8366666666666667,1.396,3.34,50.62226,24.02934,1870.088,44.0,1.382,0.929,-25.83,0
165,166,305.4294,193.2138,354.6411674,42.6831839,14960.87,103.7915,0.18366666666666664,1.329,2.61,57.74686,24.39244,1926.769,46.0,1.279,1.069,-48.27,0
84,85,902.0864,565.8135,354.6413279,42.6831256,14979.99,101.8126,1.843,1.275,2.83,50.36492,23.94855,2126.371,38.0,1.238,0.851,-18.92,0
82,83,905.7651,564.3727,354.6412959,42.6831116,14941.59,101.8913,1.8493333333333333,1.184,2.77,50.21704,23.94586,2331.022,37.0,1.174,0.834,-13.04,0
88,89,909.241,562.7948,354.6413504,42.6831381,14724.82,102.4738,1.8556666666666664,1.255,2.75,50.3006,24.0998,2297.838,36.0,1.238,0.841,-26.5,0
79,80,912.8718,561.2624,354.6413196,42.6830927,14646.28,101.9125,1.862,1.196,2.5,49.97353,23.94238,2221.809,35.0,1.166,0.844,-16.29,0
81,82,917.3408,559.3101,354.6413141,42.6831292,14795.53,102.181,1.8683333333333334,1.267,3.08,50.22551,24.00124,1945.86,38.0,1.226,0.873,-25.89,0
80,81,920.9487,558.0672,354.6413261,42.6831159,14663.49,102.0634,1.8746666666666665,1.29,2.6,50.74846,23.97784,2292.767,38.0,1.24,0.858,-19.29,0
81,82,924.5054,556.5001,354.6412833,42.6831214,14729.92,102.0763,1.8809999999999998,1.195,2.54,50.1759,23.98512,2032.308,37.0,1.165,0.907,-21.36,0
79,80,928.1104,554.751,354.6412831,42.6830946,14778.02,102.5081,1.887333333333333,1.296,2.49,50.04283,24.08658,2174.757,39.0,1.241,0.935,-29.01,0
81,82,932.1153,553.0231,354.6413924,42.683195,14707.08,101.7646,1.8936666666666668,1.532,5.12,50.30707,23.93301,1404.219,37.0,1.535,0.847,-19.77,0
163,164,358.9155,123.1199,354.6412036,42.6831522,14951.31,104.8618,0.018999999999999996,1.393,2.78,61.89973,24.61356,1743.414,46.0,1.328,1.059,-42.78,0
154,155,303.2341,195.6973,354.6412367,42.6831953,14897.01,103.6527,0.19,1.272,2.35,58.17186,24.37707,2220.82,43.0,1.192,1.076,-57.03,0
160,161,301.197,197.9004,354.6412165,42.6832067,14945.46,103.6755,0.19633333333333333,1.312,2.51,57.89785,24.38675,2044.991,40.0,1.203,1.049,-42.0,0
156,157,299.0781,200.2373,354.641239,42.6831883,14616.29,103.3625,0.20266666666666666,1.327,2.53,58.11624,24.30881,1894.464,41.0,1.243,1.036,-38.75,0
152,153,297.1473,202.4107,354.6412213,42.6831963,14618.42,103.9482,0.209,1.298,2.42,58.36391,24.43792,2001.136,40.0,1.193,1.048,-46.65,0
157,158,294.9373,204.5836,354.6412083,42.6831666,15008.05,103.8024,0.21533333333333332,1.352,2.79,58.48669,24.41226,2121.902,41.0,1.277,1.022,-39.1,0
154,155,292.888,206.7071,354.6412439,42.6832109,15024.72,104.261,0.22166666666666668,1.363,2.52,58.19509,24.47685,2273.992,43.0,1.226,1.084,-52.79,0
151,152,290.8101,209.0585,354.6412536,42.6831984,14992.44,103.7034,0.22799999999999998,1.452,2.97,57.7266,24.38037,1808.184,48.0,1.374,1.125,-59.15,0
151,152,288.6187,211.64,354.6412413,42.6832012,15022.12,103.6482,0.2343333333333333,1.35,2.58,57.81738,24.36308,2037.156,46.0,1.251,1.085,-48.81,0
149,150,286.4649,213.7367,354.6412373,42.6832152,14894.07,104.0684,0.24066666666666667,1.379,2.66,57.77897,24.43594,1993.153,49.0,1.327,1.086,-50.97,0
149,150,284.0227,216.3671,354.6412457,42.6831909,14970.47,103.6035,0.24699999999999997,1.385,2.65,57.71823,24.35257,1860.142,44.0,1.282,1.091,-54.37,0
156,157,357.0178,125.698,354.6412298,42.683194,14764.28,104.6319,0.025333333333333333,1.345,2.42,61.77767,24.61606,2150.558,41.0,1.217,1.047,-41.74,0
148,149,282.1521,218.524,354.6412365,42.6831968,14810.89,103.6447,0.25333333333333335,1.31,2.46,57.52744,24.36224,2087.553,41.0,1.216,1.053,-44.54,0
154,155,280.0545,220.8083,354.6412518,42.6831909,14901.1,103.6682,0.25966666666666666,1.301,2.33,57.30513,24.38071,2380.686,43.0,1.2,1.046,-53.84,0
153,154,277.7855,222.9481,354.6412199,42.6831884,14690.19,103.5446,0.266,1.361,2.75,56.89011,24.34302,2135.905,44.0,1.278,1.044,-54.66,0
146,147,275.4467,225.4858,354.6412438,42.6831753,14940.2,103.8746,0.2723333333333333,1.301,2.27,56.8757,24.41629,1844.036,44.0,1.206,1.099,-66.1,0
149,150,273.3134,228.2265,354.641203,42.683171,15117.46,103.3456,0.2786666666666667,1.39,2.69,57.14022,24.30914,1816.124,45.0,1.314,1.075,-53.07,0
151,152,271.244,230.5236,354.6412121,42.6831744,14968.77,104.0335,0.285,1.424,2.61,57.25496,24.45363,1794.704,46.0,1.301,1.136,-43.81,0
149,150,268.9466,232.8067,354.6412485,42.6831736,14960.17,103.6328,0.2913333333333333,1.396,2.5,56.72666,24.36806,2064.359,48.0,1.297,1.097,-40.57,0
151,152,266.7368,235.1096,354.6412217,42.6831863,14863.89,103.5175,0.29766666666666663,1.381,2.61,57.021,24.31516,1942.685,46.0,1.316,1.096,-54.39,0
152,153,264.6789,237.8127,354.641226,42.6832051,15068.21,103.4518,0.30399999999999994,1.405,2.83,56.70642,24.33843,2034.396,49.0,1.298,1.128,-50.23,0
145,146,262.4081,239.9424,354.6411974,42.6831761,14700.01,103.8118,0.3103333333333333,1.36,2.58,56.81026,24.41015,1948.073,45.0,1.219,1.102,-47.99,0
159,160,354.9941,128.3764,354.641203,42.6831639,14683.94,104.8868,0.03166666666666667,1.349,2.54,60.85339,24.66293,1983.868,41.0,1.264,1.039,-50.59,0
140,141,260.1335,242.6148,354.6412079,42.6831674,15005.46,103.7036,0.31666666666666665,1.443,2.92,56.90017,24.39336,1865.686,47.0,1.354,1.104,-45.57,0
148,149,257.7994,244.9443,354.6412218,42.6831925,15047.27,103.2572,0.32299999999999995,1.394,2.7,56.94374,24.29266,2081.605,44.0,1.292,1.083,-55.76,0
147,148,255.5669,247.3938,354.6412147,42.6831927,14731.9,103.6322,0.3293333333333333,1.283,2.32,57.02995,24.36362,1996.627,41.0,1.19,1.051,-29.53,0
145,146,253.2584,249.7539,354.6412073,42.6831897,15312.97,103.6141,0.3356666666666666,1.368,2.65,56.80067,24.35936,1924.789,41.0,1.255,1.059,-45.95,0
146,147,251.0073,252.4228,354.6412186,42.683198,14691.05,103.3954,0.34199999999999997,1.371,2.59,56.93673,24.31224,2028.093,45.0,1.271,1.11,-45.18,0
148,149,248.6665,254.9719,354.6412109,42.6831747,14875.25,103.4839,0.34833333333333333,1.435,3.1,56.56726,24.33305,1842.68,44.0,1.332,1.075,-52.29,0
142,143,246.3256,257.3434,354.6412257,42.6831671,14844.41,103.4869,0.35466666666666663,1.311,2.56,56.3541,24.31657,1969.281,43.0,1.256,1.049,-43.98,0
147,148,243.8988,259.4592,354.641197,42.6832062,14938.17,103.1405,0.361,1.395,2.74,56.373,24.22661,2145.147,47.0,1.343,1.092,-37.58,0
151,152,241.611,261.8836,354.6412282,42.6831887,14977.39,103.1409,0.3673333333333333,1.378,2.69,56.13368,24.26529,2296.35,44.0,1.281,1.061,-41.05,0
135,136,239.2187,264.3484,354.6412198,42.6831853,14855.19,103.398,0.37366666666666665,1.382,2.53,56.37295,24.29996,1747.92,44.0,1.287,1.103,-56.23,0
152,153,353.0577,130.9917,354.6412466,42.6831728,14989.12,104.6152,0.03799999999999999,1.386,2.62,61.08493,24.59908,1848.286,44.0,1.287,1.082,-54.06,0
143,144,236.8855,266.7343,354.6412358,42.6832096,14918.47,103.3229,0.38,1.365,2.68,56.14374,24.26517,2192.017,44.0,1.249,1.111,-52.82,0
147,148,234.4904,269.2567,354.6412189,42.6831756,14876.43,103.7809,0.3863333333333333,1.355,2.52,55.93675,24.38133,1937.913,48.0,1.337,1.078,-54.29,0
137,138,232.276,271.7062,354.6411999,42.6831841,15044.15,103.7543,0.39266666666666666,1.4,2.63,56.00927,24.36649,1759.826,40.0,1.281,1.092,-52.28,0
139,140,229.8276,274.1565,354.6412428,42.6831722,14722.04,103.3354,0.39899999999999997,1.34,2.52,55.98069,24.28525,1965.786,43.0,1.281,1.056,-43.01,0
146,147,227.6104,276.382,354.6411963,42.6831715,14999.77,103.1358,0.4053333333333333,1.341,2.56,56.50228,24.26409,1796.421,42.0,1.261,1.06,-49.68,0
145,146,225.3254,279.001,354.6412233,42.6831852,14503.18,103.5739,0.4116666666666667,1.365,2.64,55.81274,24.36716,1977.698,38.0,1.244,1.029,-36.5,0
135,136,222.754,281.6053,354.6412284,42.6831739,14672.05,102.8536,0.418,1.45,2.99,55.68361,24.18913,1781.831,45.0,1.336,1.101,-47.08,0
142,143,220.3899,284.038,354.6412186,42.6831839,14929.38,102.9546,0.42433333333333334,1.303,2.46,56.22864,24.20861,2234.716,42.0,1.221,1.042,-39.59,0
144,145,218.1322,286.1944,354.6412167,42.6831562,14742.61,103.3499,0.43066666666666664,1.341,2.68,55.99607,24.31015,1865.857,44.0,1.273,1.024,-36.34,0
141,142,215.7646,288.3522,354.6412174,42.6832067,14701.97,103.6795,0.437,1.38,2.6,55.97985,24.37042,1862.836,44.0,1.276,1.083,-41.2,0
156,157,350.9406,133.8356,354.6412184,42.6831764,14945.24,104.2888,0.04433333333333333,1.437,2.82,60.96236,24.52665,1781.208,46.0,1.319,1.111,-38.91,0
135,136,213.3167,290.5373,354.6412242,42.6831645,14807.84,103.083,0.44333333333333336,1.391,2.66,56.48153,24.22593,1805.914,43.0,1.263,1.083,-43.65,0
131,132,210.9553,292.8011,354.6412081,42.6831663,14981.98,103.2676,0.44966666666666666,1.36,2.7,55.92823,24.2994,2067.656,44.0,1.281,1.053,-51.75,0
138,139,208.5145,295.0846,354.6412324,42.6831818,14849.9,103.6591,0.45599999999999996,1.344,2.48,55.58926,24.33984,2099.009,39.0,1.219,1.031,-52.84,0
133,134,206.1455,297.1118,354.6412252,42.6831699,14950.04,103.2256,0.4623333333333333,1.395,2.71,56.08327,24.24659,1802.668,49.0,1.344,1.107,-42.65,0
130,131,203.9087,298.9117,354.6411988,42.6831617,14794.35,103.6934,0.4686666666666666,1.388,2.64,55.58465,24.34359,2001.81,43.0,1.264,1.089,-32.72,0
138,139,201.6015,301.0178,354.6412144,42.6831519,14937.59,103.4606,0.475,1.373,2.7,56.27369,24.34051,2045.577,41.0,1.269,1.038,-46.0,0
136,137,199.2775,303.1368,354.641255,42.6831732,14849.3,103.7092,0.48133333333333334,1.343,2.55,55.98899,24.35589,1941.478,47.0,1.272,1.089,-38.01,0
134,135,196.8015,305.2427,354.6411861,42.6831681,14912.85,103.4683,0.48766666666666664,1.367,2.66,56.26637,24.34232,1839.153,40.0,1.235,1.093,-46.21,0
136,137,194.302,307.6618,354.6412334,42.6831653,15207.59,103.5515,0.49399999999999994,1.333,2.48,55.31193,24.32316,2106.651,45.0,1.275,1.073,-54.11,0
134,135,191.9872,309.7399,354.6411977,42.6831634,15041.29,103.1884,0.5003333333333333,1.376,2.79,55.83651,24.2593,2036.975,43.0,1.262,1.083,-51.87,0
154,155,349.1451,136.7375,354.6412874,42.6831694,15203.13,104.3116,0.050666666666666665,1.505,2.97,60.23217,24.51035,1606.333,52.0,1.416,1.147,-65.57,0
129,130,189.7047,311.6789,354.6412371,42.683181,14855.59,103.6172,0.5066666666666667,1.348,2.64,55.53947,24.33427,2139.5,45.0,1.244,1.053,-23.79,0
116,117,187.4004,313.8525,354.6412494,42.6831683,9979.044,102.179,0.513,1.477,2.71,50.64259,24.04324,1105.135,42.0,1.333,1.113,-71.05,0
164,165,346.9538,139.5471,354.6412205,42.6831879,15245.79,104.4105,0.056999999999999995,1.413,2.52,60.52003,24.55094,1886.273,51.0,1.307,1.157,-48.57,0
